-0.4446516938403353,0.2748950163004842,0.013683613132164728,5.0176312726993695,113,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.161754091758452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.299275292590484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9101252249179912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6481588108678941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005248638199934507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13104973324045863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024323965467816257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11620572977752591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00427505661484149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33259057403646647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8171143936348674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33192566878374485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.287096533691393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046921097406556485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10467163985374328,1.1118908794572158e-61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14186728657292455,0.0004968051404543791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23609519241197338,0.0008162202269939262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5557451845223758,0.025846571764335222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2419544693822524,0.10588287960996136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1108746405686043,0.03651819676459194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12548257530731943,0.12514681458855792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029654966759736245,0.0025617486892973605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5134115849278196,0.012547226352886402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02155832725766364,0.10654144981684922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07383515633718916,0.18789522394251287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083220298372357,0.20459045954877686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2838175712207867,0.5910838147320291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7408468941425703,0.9809814840984604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997763507585773,0.47981998916650015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8769534326054403,0.6904630123463112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1996915144867704,0.8927826458609796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5536089518553652,0.8925053148259905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19993527761581528,1.2490225247652458,0.0003305589133800274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6419875200450282,2.218075877673356,0.04212244929343047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9221671189998843,2.2659651610265543,0.1413215070209641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9176767718400743,1.4275380651136922,0.11158540043193481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2962118400883615,5.248923746155899,0.48466841588392706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.498076371874666,1.0378463469521195,0.3405540547596957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025304188903607628,0.5267855895067624,0.5227867033572969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.863080853318237,2.1352896012976497,0.5946146602601253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3208645378406294,3.494398027166277,1.2205498629693388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.147705561378229,1.7834312314060738,0.2276163753406208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7525747522456181,3.337288441513806,1.2031659650823325,1.8741447452062075e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34663922900081057,4.260410192836404,0.29401684786850996,0.008402279120646195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09516946575685287,1.4990425435149255,3.6258474940995167,0.07120249493263592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8517796833303048,1.0080147671010373,1.4783680634158687,0.10954855786966061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3745452231994045,0.17105402877724213,0.12703816684095415,0.07282127258816276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.281674762019399,4.154140358870436,1.454712974492704,0.18671170071005685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033680341860505138,3.8720181066065935,0.2242654734532041,0.6510858173048997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5029775262654315,0.14706917412016643,1.8556846000281393,0.1742848974343294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.730664277388014,0.5668014393046833,5.602516868250349,0.351027138894324,0.0008405710888566258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015885572619037096,1.4908349171745363,4.889390109711279,0.7082931384587445,0.0488355949807571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002900046677154544,2.1836049047787687,4.186002111173817,1.3520218706366867,0.09430485799954282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13853792797998354,2.9235792913941743,4.708339739672701,0.593806551145712,0.0857080213252155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11110584764679962,3.0075319439560837,7.308404405430987,3.018097228823368,0.41190216097703997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6904259664602893,2.9438235148983574,4.648962165071683,2.971094532662592,1.0180531243273951,6.089565622676183e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7106298349640237,3.8027847554674863,11.224154756971807,7.891286609294671,2.5263533156485862,0.03638302175823503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4319265711790172,15.674399929363132,15.262233064510692,9.378690717500753,4.930134556923722,0.2608887032399408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8468220424189683,6.10591665341521,16.963342878082166,10.872581848122644,6.5779668091825645,0.7295959120146136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3877919175026645,7.563488546616078,11.874392626931062,9.124004238806906,1.4947870815056519,0.7729001243911101,3.9875333663472774e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4423032405589105,2.083995816750042,9.294762397373589,13.119161272077207,3.99022497862241,1.2015069803808407,0.04502440884782098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9143545997300405,5.848089095315218,13.885354755747567,25.85874243126751,6.979302210179861,3.338079101948444,0.3201219815565094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6063142784192507,2.5590908909345984,25.48894217673416,4.91808483085772,5.997162059350173,4.062099041614412,0.9011615832719035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.810363934315954,7.431744509902548,19.249360399957567,17.127812474597185,5.1021086247198415,2.8831866048294774,0.7637880464083463,0.003210271126931164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06919878898579221,7.856137396040222,17.23060509087887,15.751848858709431,12.160264886995629,10.281328241617068,3.415516375469188,0.24587420978582236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8757875786357077,9.889643478460881,16.769041787255027,35.215142264586746,15.401479789631269,7.538704315453055,3.676311548984794,0.8994887666905531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8846231640044147,15.200579361093366,17.248551446109893,1.3880464012813298,14.563966797497555,13.883348008650248,8.655084251170763,2.038408300115485,0.014817754545984812,0.0,0.0,0.0,0.0,0.0,0.0,1.7218981610768178,23.034123063165165,15.314560122953027,10.69708475368756,8.36913479704642,13.17147120551496,6.848760030542339,2.539047602011385,0.48435914518299844,0.0,0.0,0.0,0.0,0.0,0.0,2.300311571843112,4.6174361290329555,11.087873274065334,21.181557764505964,28.217203395260373,7.993496624615487,6.005914042523529,2.250115343828308,0.22657184794713114,3.981212524141276e-05,0.0,0.0,0.0,0.0,0.0,2.6231850989639924,10.809337474510379,7.607653016753408,15.73558785019386,19.405167010444313,11.56653565670997,7.619728330803116,5.110744972402196,1.7182529268310305,0.106603993690583,0.0,0.0,0.0,0.0,0.0,1.4593377407659172,24.675497212114625,25.399903790814417,24.421261171844538,23.012401463405357,17.775290010976917,14.572760190662306,8.654649055642825,3.2993359440819483,0.6882010858166441,0.0,0.0,0.0,0.0,0.0,1.1294322652948134,7.269452959905981,13.824202213690157,31.749209559930666,23.76823641350134,19.25033688678524,17.010242131620668,8.23766288420503,6.550380937752693,2.2994014922603228,0.019108386078580786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0839071184637994e-90,2.4649395071532966e-86,8.114661444902329e-83,1.317077799521719e-79,1.2351608377460427e-76,7.721061242859638e-74,2.6586021269836303e-71,1.7215671441804993e-69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.04223466260163e-67,1.3343177143418268e-63,1.8422510582789213e-60,1.4807721408590654e-57,7.984903930520847e-55,3.0329101509487635e-52,8.412017240474088e-50,1.6744459400263988e-47,2.5979579105266433e-45,2.8734769768454393e-43,1.9483862027732562e-41,2.266863149930527e-40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3843.2527036439096
